Date,Equity Zone,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Bivalent,Bivalent Percent,Region Centroid
11/26/22,Northwest,18 to 64,"Asian, Non-Latinx",26912,21688,0.806,20042,0.745,4889,0.182,POINT (-87.7868284 41.9626701)
11/26/22,Near South,18 to 64,"Other, Non-Latinx",647,6348,0.99,4845,0.99,582,0.9,POINT (-87.613866077747 41.77153043546)
11/26/22,West,All Ages,"Other, Non-Latinx",2038,13927,0.99,11372,0.99,1420,0.697,POINT (-87.708185821836 41.876968553057)
11/26/22,Near South,0 to 17,Latinx,6109,3780,0.619,3127,0.512,235,0.038,POINT (-87.613866077747 41.77153043546)
11/26/22,Southwest,0 to 17,All Race/ Ethnicity Groups,101860,58389,0.573,51546,0.506,3452,0.034,POINT (-87.705979159982 41.792526208483)
11/26/22,West,65 and Older,"Other, Non-Latinx",227,1187,0.99,972,0.99,263,0.99,POINT (-87.708185821836 41.876968553057)
11/26/22,Northwest,65 and Older,Latinx,19879,17974,0.904,16891,0.85,5560,0.28,POINT (-87.7868284 41.9626701)
11/26/22,Southwest,65 and Older,"White, Non-Latinx",17417,11063,0.635,10521,0.604,4370,0.251,POINT (-87.705979159982 41.792526208483)
11/26/22,West,All Ages,"White, Non-Latinx",108889,84211,0.773,75906,0.697,24418,0.224,POINT (-87.708185821836 41.876968553057)
11/26/22,Southwest,0 to 17,"Asian, Non-Latinx",6654,4743,0.713,4337,0.652,324,0.049,POINT (-87.705979159982 41.792526208483)
11/26/22,Far South,18 to 64,Latinx,23501,16411,0.698,14837,0.631,1677,0.071,POINT (-87.606506619729 41.692376500251)
11/26/22,Northwest,65 and Older,"Other, Non-Latinx",274,2243,0.99,1940,0.99,609,0.99,POINT (-87.7868284 41.9626701)
11/26/22,Northwest,18 to 64,"Other, Non-Latinx",2299,16395,0.99,14130,0.99,1508,0.656,POINT (-87.7868284 41.9626701)
11/26/22,North/Central,18 to 64,"Asian, Non-Latinx",53585,54663,0.99,47123,0.879,13422,0.25,POINT (-87.660389127992 41.947213716152)
11/26/22,Near South,All Ages,"White, Non-Latinx",24007,18844,0.785,16537,0.689,6900,0.287,POINT (-87.613866077747 41.77153043546)
11/26/22,Northwest,65 and Older,All Race/ Ethnicity Groups,72675,61346,0.844,57602,0.793,23356,0.321,POINT (-87.7868284 41.9626701)
11/26/22,Southwest,65 and Older,"Other, Non-Latinx",277,917,0.99,799,0.99,190,0.686,POINT (-87.705979159982 41.792526208483)
11/26/22,Northwest,65 and Older,"Black, Non-Latinx",1589,1205,0.758,1109,0.698,455,0.286,POINT (-87.7868284 41.9626701)
11/26/22,Far South,0 to 17,Latinx,12168,5307,0.436,4528,0.372,246,0.02,POINT (-87.606506619729 41.692376500251)
11/26/22,North/Central,65 and Older,"White, Non-Latinx",46701,44071,0.944,41109,0.88,28104,0.602,POINT (-87.660389127992 41.947213716152)
11/26/22,North/Central,0 to 17,Latinx,16387,10850,0.662,8230,0.502,1045,0.064,POINT (-87.660389127992 41.947213716152)
11/26/22,West,All Ages,"Asian, Non-Latinx",20159,16928,0.84,14557,0.722,4424,0.219,POINT (-87.708185821836 41.876968553057)
11/26/22,West,All Ages,Latinx,156226,120773,0.773,109100,0.698,15216,0.097,POINT (-87.708185821836 41.876968553057)
11/26/22,Near South,65 and Older,"Asian, Non-Latinx",642,439,0.684,411,0.64,191,0.298,POINT (-87.613866077747 41.77153043546)
11/26/22,Near South,All Ages,Latinx,20272,17134,0.845,14786,0.729,2149,0.106,POINT (-87.613866077747 41.77153043546)
11/26/22,Far South,0 to 17,"Other, Non-Latinx",196,696,0.99,530,0.99,25,0.128,POINT (-87.606506619729 41.692376500251)
11/26/22,Far South,65 and Older,Latinx,3472,2813,0.81,2592,0.747,920,0.265,POINT (-87.606506619729 41.692376500251)
11/26/22,Northwest,0 to 17,"Asian, Non-Latinx",6758,4173,0.617,3789,0.561,490,0.073,POINT (-87.7868284 41.9626701)
11/26/22,North/Central,0 to 17,"Other, Non-Latinx",698,3221,0.99,2470,0.99,259,0.371,POINT (-87.660389127992 41.947213716152)
11/26/22,Near South,65 and Older,"Black, Non-Latinx",50111,38534,0.769,35829,0.715,14215,0.284,POINT (-87.613866077747 41.77153043546)
11/26/22,North/Central,65 and Older,"Asian, Non-Latinx",7659,8134,0.99,7502,0.98,3254,0.425,POINT (-87.660389127992 41.947213716152)
11/26/22,Southwest,All Ages,"Asian, Non-Latinx",35459,32458,0.915,29979,0.845,4782,0.135,POINT (-87.705979159982 41.792526208483)
11/26/22,Near South,18 to 64,"Asian, Non-Latinx",7175,8184,0.99,6540,0.911,1499,0.209,POINT (-87.613866077747 41.77153043546)
11/26/22,North/Central,All Ages,"Black, Non-Latinx",65213,54239,0.832,48568,0.745,11706,0.18,POINT (-87.660389127992 41.947213716152)
11/26/22,North/Central,All Ages,Latinx,80312,74003,0.921,59697,0.743,14686,0.183,POINT (-87.660389127992 41.947213716152)
11/26/22,Near South,0 to 17,All Race/ Ethnicity Groups,80858,29642,0.367,24048,0.297,1982,0.025,POINT (-87.613866077747 41.77153043546)
11/26/22,Northwest,0 to 17,"Other, Non-Latinx",856,2710,0.99,2262,0.99,155,0.181,POINT (-87.7868284 41.9626701)
11/26/22,Northwest,65 and Older,"White, Non-Latinx",43170,31418,0.728,30076,0.697,14333,0.332,POINT (-87.7868284 41.9626701)
11/26/22,Near South,18 to 64,"White, Non-Latinx",17741,13565,0.765,11731,0.661,4386,0.247,POINT (-87.613866077747 41.77153043546)
11/26/22,Near South,All Ages,"Other, Non-Latinx",923,8060,0.99,6208,0.99,843,0.913,POINT (-87.613866077747 41.77153043546)
11/26/22,Northwest,18 to 64,Latinx,155519,124550,0.801,114772,0.738,15078,0.097,POINT (-87.7868284 41.9626701)
11/26/22,Northwest,All Ages,"Asian, Non-Latinx",41432,31261,0.755,28933,0.698,7386,0.178,POINT (-87.7868284 41.9626701)
11/26/22,North/Central,0 to 17,All Race/ Ethnicity Groups,86087,59824,0.695,50342,0.585,8490,0.099,POINT (-87.660389127992 41.947213716152)
11/26/22,West,All Ages,All Race/ Ethnicity Groups,472913,353155,0.747,312890,0.662,61016,0.129,POINT (-87.708185821836 41.876968553057)
11/26/22,Near South,0 to 17,"Black, Non-Latinx",70957,21724,0.306,17569,0.248,1048,0.015,POINT (-87.613866077747 41.77153043546)
11/26/22,West,0 to 17,All Race/ Ethnicity Groups,97816,47909,0.49,40262,0.412,3430,0.035,POINT (-87.708185821836 41.876968553057)
11/26/22,Near South,0 to 17,"White, Non-Latinx",2875,2114,0.735,1824,0.634,509,0.177,POINT (-87.613866077747 41.77153043546)
11/26/22,Far South,0 to 17,"Asian, Non-Latinx",156,77,0.494,63,0.404,10,0.064,POINT (-87.606506619729 41.692376500251)
11/26/22,Far South,All Ages,"Black, Non-Latinx",146697,87503,0.596,79105,0.539,15410,0.105,POINT (-87.606506619729 41.692376500251)
11/26/22,Southwest,0 to 17,Latinx,74891,43092,0.575,38254,0.511,2618,0.035,POINT (-87.705979159982 41.792526208483)
11/26/22,Southwest,0 to 17,"Other, Non-Latinx",1235,1468,0.99,1201,0.972,50,0.04,POINT (-87.705979159982 41.792526208483)
11/26/22,North/Central,All Ages,"Asian, Non-Latinx",72500,70107,0.967,61011,0.842,17590,0.243,POINT (-87.660389127992 41.947213716152)
11/26/22,Far South,65 and Older,"Black, Non-Latinx",25543,21115,0.827,19772,0.774,8088,0.317,POINT (-87.606506619729 41.692376500251)
11/26/22,Northwest,18 to 64,"Black, Non-Latinx",14298,9934,0.695,9072,0.634,1774,0.124,POINT (-87.7868284 41.9626701)
11/26/22,North/Central,65 and Older,Latinx,6031,6656,0.99,5842,0.969,2661,0.441,POINT (-87.660389127992 41.947213716152)
11/26/22,West,18 to 64,"Black, Non-Latinx",117331,71711,0.611,63687,0.543,7838,0.067,POINT (-87.708185821836 41.876968553057)
11/26/22,Southwest,18 to 64,"Other, Non-Latinx",3192,7557,0.99,6507,0.99,405,0.127,POINT (-87.705979159982 41.792526208483)
11/26/22,North/Central,0 to 17,"White, Non-Latinx",44622,28095,0.63,24869,0.557,5560,0.125,POINT (-87.660389127992 41.947213716152)
11/26/22,Northwest,All Ages,"White, Non-Latinx",256179,179314,0.7,167702,0.655,52181,0.204,POINT (-87.7868284 41.9626701)
11/26/22,West,65 and Older,"White, Non-Latinx",6806,5804,0.853,5404,0.794,2770,0.407,POINT (-87.708185821836 41.876968553057)
11/26/22,Northwest,All Ages,"Black, Non-Latinx",20588,13068,0.635,11836,0.575,2379,0.116,POINT (-87.7868284 41.9626701)
11/26/22,Near South,All Ages,"Black, Non-Latinx",305264,179097,0.587,159959,0.524,29496,0.097,POINT (-87.613866077747 41.77153043546)
11/26/22,West,65 and Older,"Black, Non-Latinx",25184,17554,0.697,16280,0.646,5777,0.229,POINT (-87.708185821836 41.876968553057)
11/26/22,Far South,65 and Older,"Other, Non-Latinx",81,706,0.99,610,0.99,211,0.99,POINT (-87.606506619729 41.692376500251)
11/26/22,North/Central,All Ages,"White, Non-Latinx",379225,313639,0.827,280755,0.74,117286,0.309,POINT (-87.660389127992 41.947213716152)
11/26/22,Northwest,0 to 17,Latinx,66125,35504,0.537,31634,0.478,2362,0.036,POINT (-87.7868284 41.9626701)
11/26/22,Southwest,All Ages,"Other, Non-Latinx",4704,9942,0.99,8507,0.99,645,0.137,POINT (-87.705979159982 41.792526208483)
11/26/22,Far South,All Ages,Latinx,39142,24531,0.627,21957,0.561,2843,0.073,POINT (-87.606506619729 41.692376500251)
11/26/22,West,18 to 64,All Race/ Ethnicity Groups,325796,266508,0.818,237019,0.728,44775,0.137,POINT (-87.708185821836 41.876968553057)
11/26/22,Southwest,0 to 17,"White, Non-Latinx",6820,4016,0.589,3593,0.527,240,0.035,POINT (-87.705979159982 41.792526208483)
11/26/22,Southwest,65 and Older,Latinx,18626,14979,0.804,14051,0.754,4109,0.221,POINT (-87.705979159982 41.792526208483)
11/26/22,Northwest,18 to 64,All Race/ Ethnicity Groups,372392,316465,0.85,290326,0.78,59402,0.16,POINT (-87.7868284 41.9626701)
11/26/22,Near South,18 to 64,"Black, Non-Latinx",184196,118835,0.645,106560,0.579,14233,0.077,POINT (-87.613866077747 41.77153043546)
11/26/22,Near South,0 to 17,"Asian, Non-Latinx",694,546,0.787,449,0.647,99,0.143,POINT (-87.613866077747 41.77153043546)
11/26/22,Northwest,18 to 64,"White, Non-Latinx",173364,126994,0.733,118600,0.684,34866,0.201,POINT (-87.7868284 41.9626701)
11/26/22,Near South,All Ages,All Race/ Ethnicity Groups,358977,241141,0.672,211644,0.59,41905,0.117,POINT (-87.613866077747 41.77153043546)
11/26/22,Near South,0 to 17,"Other, Non-Latinx",223,894,0.99,669,0.99,53,0.238,POINT (-87.613866077747 41.77153043546)
11/26/22,Near South,65 and Older,"Other, Non-Latinx",53,818,0.99,694,0.99,208,0.99,POINT (-87.613866077747 41.77153043546)
11/26/22,West,0 to 17,"Other, Non-Latinx",324,1479,0.99,1124,0.99,82,0.253,POINT (-87.708185821836 41.876968553057)
11/26/22,Far South,65 and Older,All Race/ Ethnicity Groups,38312,33036,0.862,30840,0.805,12559,0.328,POINT (-87.606506619729 41.692376500251)
11/26/22,North/Central,65 and Older,All Race/ Ethnicity Groups,67651,71521,0.99,65414,0.967,38794,0.573,POINT (-87.660389127992 41.947213716152)
11/26/22,Southwest,All Ages,All Race/ Ethnicity Groups,405548,321405,0.793,295171,0.728,39736,0.098,POINT (-87.705979159982 41.792526208483)
11/26/22,Northwest,0 to 17,All Race/ Ethnicity Groups,118084,67911,0.575,60594,0.513,6323,0.054,POINT (-87.7868284 41.9626701)
11/26/22,West,18 to 64,"Asian, Non-Latinx",17546,14836,0.846,12771,0.728,3933,0.224,POINT (-87.708185821836 41.876968553057)
11/26/22,Southwest,All Ages,"Black, Non-Latinx",56603,33382,0.59,30176,0.533,5160,0.091,POINT (-87.705979159982 41.792526208483)
11/26/22,North/Central,18 to 64,Latinx,57894,56497,0.976,45625,0.788,10980,0.19,POINT (-87.660389127992 41.947213716152)
11/26/22,Southwest,18 to 64,"Asian, Non-Latinx",22745,22317,0.981,20573,0.905,2892,0.127,POINT (-87.705979159982 41.792526208483)
11/26/22,North/Central,0 to 17,"Asian, Non-Latinx",11255,7310,0.649,6386,0.567,914,0.081,POINT (-87.660389127992 41.947213716152)
11/26/22,Far South,All Ages,"Asian, Non-Latinx",984,526,0.535,465,0.473,105,0.107,POINT (-87.606506619729 41.692376500251)
11/26/22,Near South,65 and Older,All Race/ Ethnicity Groups,55945,46152,0.825,42597,0.761,17230,0.308,POINT (-87.613866077747 41.77153043546)
11/26/22,Far South,18 to 64,"Asian, Non-Latinx",758,367,0.484,326,0.43,68,0.09,POINT (-87.606506619729 41.692376500251)
11/26/22,Near South,All Ages,"Asian, Non-Latinx",8511,9169,0.99,7400,0.869,1789,0.21,POINT (-87.613866077747 41.77153043546)
11/26/22,North/Central,0 to 17,"Black, Non-Latinx",13125,6227,0.474,5327,0.406,430,0.033,POINT (-87.660389127992 41.947213716152)
11/26/22,Northwest,All Ages,All Race/ Ethnicity Groups,563152,445731,0.791,408526,0.725,89081,0.158,POINT (-87.7868284 41.9626701)
11/26/22,North/Central,All Ages,"Other, Non-Latinx",2557,26963,0.99,21279,0.99,3908,0.99,POINT (-87.660389127992 41.947213716152)
11/26/22,West,65 and Older,"Asian, Non-Latinx",526,716,0.99,617,0.99,291,0.553,POINT (-87.708185821836 41.876968553057)
11/26/22,Near South,18 to 64,Latinx,12415,11910,0.959,10364,0.835,1480,0.119,POINT (-87.613866077747 41.77153043546)
11/26/22,Southwest,18 to 64,"Black, Non-Latinx",34560,22908,0.663,20774,0.601,2784,0.081,POINT (-87.705979159982 41.792526208483)
11/26/22,West,65 and Older,Latinx,16558,11788,0.712,11050,0.667,3494,0.211,POINT (-87.708185821836 41.876968553057)
11/26/22,Far South,18 to 64,"White, Non-Latinx",25668,19253,0.75,18173,0.708,3148,0.123,POINT (-87.606506619729 41.692376500251)
11/26/22,Southwest,65 and Older,"Asian, Non-Latinx",6059,5398,0.891,5069,0.837,1566,0.258,POINT (-87.705979159982 41.792526208483)
11/26/22,North/Central,18 to 64,"Black, Non-Latinx",44968,39966,0.889,35737,0.795,7637,0.17,POINT (-87.660389127992 41.947213716152)
12/3/22,North/Central,All Ages,"Black, Non-Latinx",65213,54304,0.833,48600,0.745,12333,0.189,POINT (-87.660389127992 41.947213716152)
12/3/22,North/Central,65 and Older,"White, Non-Latinx",46701,44091,0.944,41110,0.88,28776,0.616,POINT (-87.660389127992 41.947213716152)
12/3/22,Southwest,18 to 64,"White, Non-Latinx",38804,30144,0.777,28432,0.733,4832,0.125,POINT (-87.705979159982 41.792526208483)
12/3/22,Southwest,18 to 64,"Other, Non-Latinx",3192,7560,0.99,6510,0.99,445,0.139,POINT (-87.705979159982 41.792526208483)
12/3/22,Far South,65 and Older,"Asian, Non-Latinx",71,82,0.99,76,0.99,28,0.394,POINT (-87.606506619729 41.692376500251)
12/3/22,Near South,65 and Older,"Asian, Non-Latinx",642,439,0.684,411,0.64,198,0.308,POINT (-87.613866077747 41.77153043546)
12/3/22,Near South,0 to 17,"White, Non-Latinx",2875,2121,0.738,1835,0.638,533,0.185,POINT (-87.613866077747 41.77153043546)
12/3/22,West,18 to 64,All Race/ Ethnicity Groups,325796,266739,0.819,237087,0.728,47197,0.145,POINT (-87.708185821836 41.876968553057)
12/3/22,Far South,All Ages,"Asian, Non-Latinx",984,526,0.535,465,0.473,111,0.113,POINT (-87.606506619729 41.692376500251)
12/3/22,Far South,18 to 64,"Black, Non-Latinx",88499,54965,0.621,49787,0.563,7246,0.082,POINT (-87.606506619729 41.692376500251)
12/3/22,North/Central,18 to 64,All Race/ Ethnicity Groups,446068,438849,0.984,378508,0.849,126829,0.284,POINT (-87.660389127992 41.947213716152)
12/3/22,Southwest,All Ages,"Black, Non-Latinx",56603,33413,0.59,30192,0.533,5504,0.097,POINT (-87.705979159982 41.792526208483)
12/3/22,Northwest,65 and Older,"Other, Non-Latinx",274,2244,0.99,1940,0.99,631,0.99,POINT (-87.7868284 41.9626701)
12/3/22,Far South,65 and Older,Latinx,3472,2815,0.811,2592,0.747,993,0.286,POINT (-87.606506619729 41.692376500251)
12/3/22,West,18 to 64,"White, Non-Latinx",90622,72050,0.795,65029,0.718,21549,0.238,POINT (-87.708185821836 41.876968553057)
12/3/22,West,0 to 17,"White, Non-Latinx",11462,6427,0.561,5523,0.482,986,0.086,POINT (-87.708185821836 41.876968553057)
12/3/22,West,0 to 17,"Asian, Non-Latinx",2087,1382,0.662,1178,0.564,217,0.104,POINT (-87.708185821836 41.876968553057)
12/3/22,Southwest,18 to 64,Latinx,152226,133875,0.879,125114,0.822,13656,0.09,POINT (-87.705979159982 41.792526208483)
12/3/22,West,All Ages,"Other, Non-Latinx",2038,13950,0.99,11377,0.99,1503,0.737,POINT (-87.708185821836 41.876968553057)
12/3/22,Near South,0 to 17,"Black, Non-Latinx",70957,21766,0.307,17598,0.248,1129,0.016,POINT (-87.613866077747 41.77153043546)
12/3/22,North/Central,All Ages,"Other, Non-Latinx",2557,27006,0.99,21296,0.99,4093,0.99,POINT (-87.660389127992 41.947213716152)
12/3/22,West,65 and Older,Latinx,16558,11793,0.712,11050,0.667,3704,0.224,POINT (-87.708185821836 41.876968553057)
12/3/22,Far South,0 to 17,"White, Non-Latinx",8221,3748,0.456,3339,0.406,340,0.041,POINT (-87.606506619729 41.692376500251)
12/3/22,Far South,18 to 64,"White, Non-Latinx",25668,19258,0.75,18175,0.708,3313,0.129,POINT (-87.606506619729 41.692376500251)
12/3/22,Southwest,All Ages,"Other, Non-Latinx",4704,9952,0.99,8513,0.99,702,0.149,POINT (-87.705979159982 41.792526208483)
12/3/22,Southwest,All Ages,"White, Non-Latinx",63040,45244,0.718,42551,0.675,9650,0.153,POINT (-87.705979159982 41.792526208483)
12/3/22,Far South,All Ages,All Race/ Ethnicity Groups,230442,152729,0.663,137989,0.599,27368,0.119,POINT (-87.606506619729 41.692376500251)
12/3/22,Northwest,0 to 17,All Race/ Ethnicity Groups,118084,68085,0.577,60759,0.515,6809,0.058,POINT (-87.7868284 41.9626701)
12/3/22,Far South,All Ages,Latinx,39142,24555,0.627,21966,0.561,3068,0.078,POINT (-87.606506619729 41.692376500251)
12/3/22,North/Central,18 to 64,Latinx,57894,56640,0.978,45630,0.788,11653,0.201,POINT (-87.660389127992 41.947213716152)
12/3/22,Southwest,0 to 17,All Race/ Ethnicity Groups,101860,58514,0.574,51631,0.507,3832,0.038,POINT (-87.705979159982 41.792526208483)
12/3/22,Southwest,65 and Older,"Black, Non-Latinx",9784,6285,0.642,5876,0.601,2304,0.235,POINT (-87.705979159982 41.792526208483)
12/3/22,Near South,All Ages,"Other, Non-Latinx",923,8084,0.99,6208,0.99,887,0.961,POINT (-87.613866077747 41.77153043546)
12/3/22,Northwest,All Ages,Latinx,241523,178169,0.738,163380,0.676,24608,0.102,POINT (-87.7868284 41.9626701)
12/3/22,Southwest,65 and Older,"Asian, Non-Latinx",6059,5398,0.891,5070,0.837,1652,0.273,POINT (-87.705979159982 41.792526208483)
12/3/22,Near South,65 and Older,"White, Non-Latinx",3391,3169,0.935,2982,0.879,2058,0.607,POINT (-87.613866077747 41.77153043546)
12/3/22,North/Central,65 and Older,All Race/ Ethnicity Groups,67651,71577,0.99,65423,0.967,39966,0.591,POINT (-87.660389127992 41.947213716152)
12/3/22,West,65 and Older,All Race/ Ethnicity Groups,49302,38771,0.786,35612,0.722,13506,0.274,POINT (-87.708185821836 41.876968553057)
12/3/22,Near South,0 to 17,All Race/ Ethnicity Groups,80858,29712,0.367,24102,0.298,2119,0.026,POINT (-87.613866077747 41.77153043546)
12/3/22,Southwest,All Ages,"Asian, Non-Latinx",35459,32471,0.916,29987,0.846,5065,0.143,POINT (-87.705979159982 41.792526208483)
12/3/22,North/Central,65 and Older,"Other, Non-Latinx",140,2304,0.99,1841,0.99,734,0.99,POINT (-87.660389127992 41.947213716152)
12/3/22,Northwest,0 to 17,"Asian, Non-Latinx",6758,4186,0.619,3794,0.561,521,0.077,POINT (-87.7868284 41.9626701)
12/3/22,Northwest,65 and Older,Latinx,19879,17983,0.905,16892,0.85,5867,0.295,POINT (-87.7868284 41.9626701)
12/3/22,West,65 and Older,"Asian, Non-Latinx",526,716,0.99,617,0.99,300,0.57,POINT (-87.708185821836 41.876968553057)
12/3/22,Far South,65 and Older,All Race/ Ethnicity Groups,38312,33072,0.863,30847,0.805,13280,0.347,POINT (-87.606506619729 41.692376500251)
12/3/22,Far South,18 to 64,"Asian, Non-Latinx",758,367,0.484,326,0.43,71,0.094,POINT (-87.606506619729 41.692376500251)
12/3/22,Near South,18 to 64,Latinx,12415,11924,0.96,10364,0.835,1577,0.127,POINT (-87.613866077747 41.77153043546)
12/3/22,Southwest,0 to 17,"Asian, Non-Latinx",6654,4752,0.714,4343,0.653,340,0.051,POINT (-87.705979159982 41.792526208483)
12/3/22,Southwest,0 to 17,"Other, Non-Latinx",1235,1473,0.99,1204,0.975,55,0.045,POINT (-87.705979159982 41.792526208483)
12/3/22,West,18 to 64,"Other, Non-Latinx",1487,11277,0.99,9277,0.99,1137,0.765,POINT (-87.708185821836 41.876968553057)
12/3/22,Northwest,All Ages,"Black, Non-Latinx",20588,13079,0.635,11844,0.575,2522,0.122,POINT (-87.7868284 41.9626701)
12/3/22,Northwest,65 and Older,All Race/ Ethnicity Groups,72675,61389,0.845,57604,0.793,24331,0.335,POINT (-87.7868284 41.9626701)
12/3/22,North/Central,0 to 17,"Asian, Non-Latinx",11255,7325,0.651,6418,0.57,992,0.088,POINT (-87.660389127992 41.947213716152)
12/3/22,Northwest,All Ages,All Race/ Ethnicity Groups,563152,446123,0.792,408734,0.726,93416,0.166,POINT (-87.7868284 41.9626701)
12/3/22,North/Central,0 to 17,"White, Non-Latinx",44622,28198,0.632,24989,0.56,5883,0.132,POINT (-87.660389127992 41.947213716152)
12/3/22,Northwest,All Ages,"Asian, Non-Latinx",41432,31286,0.755,28939,0.698,7721,0.186,POINT (-87.7868284 41.9626701)
12/3/22,North/Central,0 to 17,"Other, Non-Latinx",698,3232,0.99,2484,0.99,272,0.39,POINT (-87.660389127992 41.947213716152)
12/3/22,North/Central,All Ages,"White, Non-Latinx",379225,313969,0.828,280882,0.741,121363,0.32,POINT (-87.660389127992 41.947213716152)
12/3/22,Far South,65 and Older,"Other, Non-Latinx",81,706,0.99,610,0.99,214,0.99,POINT (-87.606506619729 41.692376500251)
12/3/22,Northwest,All Ages,"Other, Non-Latinx",3430,21379,0.99,18345,0.99,2369,0.691,POINT (-87.7868284 41.9626701)
12/3/22,Near South,0 to 17,"Asian, Non-Latinx",694,547,0.788,453,0.653,104,0.15,POINT (-87.613866077747 41.77153043546)
12/3/22,Southwest,18 to 64,"Black, Non-Latinx",34560,22920,0.663,20781,0.601,2993,0.087,POINT (-87.705979159982 41.792526208483)
12/3/22,Far South,18 to 64,All Race/ Ethnicity Groups,138734,97909,0.706,88744,0.64,12806,0.092,POINT (-87.606506619729 41.692376500251)
12/3/22,Near South,All Ages,Latinx,20272,17164,0.847,14794,0.73,2288,0.113,POINT (-87.613866077747 41.77153043546)
12/3/22,Northwest,18 to 64,All Race/ Ethnicity Groups,372392,316640,0.85,290367,0.78,62276,0.167,POINT (-87.7868284 41.9626701)
12/3/22,Far South,All Ages,"Other, Non-Latinx",585,4619,0.99,3757,0.99,445,0.761,POINT (-87.606506619729 41.692376500251)
12/3/22,Northwest,0 to 17,Latinx,66125,35588,0.538,31699,0.479,2609,0.039,POINT (-87.7868284 41.9626701)
12/3/22,Far South,0 to 17,Latinx,12168,5318,0.437,4535,0.373,273,0.022,POINT (-87.606506619729 41.692376500251)
12/3/22,Far South,0 to 17,"Asian, Non-Latinx",156,77,0.494,63,0.404,12,0.077,POINT (-87.606506619729 41.692376500251)
12/3/22,Far South,65 and Older,"Black, Non-Latinx",25543,21143,0.828,19778,0.774,8600,0.337,POINT (-87.606506619729 41.692376500251)
12/3/22,Southwest,65 and Older,"White, Non-Latinx",17417,11076,0.636,10521,0.604,4561,0.262,POINT (-87.705979159982 41.792526208483)
12/3/22,Southwest,All Ages,All Race/ Ethnicity Groups,405548,321675,0.793,295292,0.728,42504,0.105,POINT (-87.705979159982 41.792526208483)
12/3/22,North/Central,All Ages,Latinx,80312,74217,0.924,59732,0.744,15586,0.194,POINT (-87.660389127992 41.947213716152)
12/3/22,North/Central,18 to 64,"Asian, Non-Latinx",53585,54729,0.99,47128,0.879,14023,0.262,POINT (-87.660389127992 41.947213716152)
12/3/22,West,18 to 64,"Asian, Non-Latinx",17546,14858,0.847,12772,0.728,4122,0.235,POINT (-87.708185821836 41.876968553057)
12/3/22,Northwest,All Ages,"White, Non-Latinx",256179,179451,0.7,167779,0.655,54214,0.212,POINT (-87.7868284 41.9626701)
12/3/22,Southwest,18 to 64,"Asian, Non-Latinx",22745,22321,0.981,20574,0.905,3073,0.135,POINT (-87.705979159982 41.792526208483)
12/3/22,Far South,0 to 17,"Other, Non-Latinx",196,696,0.99,533,0.99,29,0.148,POINT (-87.606506619729 41.692376500251)
12/3/22,West,0 to 17,"Black, Non-Latinx",43085,13861,0.322,11102,0.258,677,0.016,POINT (-87.708185821836 41.876968553057)
12/3/22,Near South,18 to 64,"White, Non-Latinx",17741,13578,0.765,11731,0.661,4534,0.256,POINT (-87.613866077747 41.77153043546)
12/3/22,Southwest,All Ages,Latinx,245743,192043,0.781,177480,0.722,20995,0.085,POINT (-87.705979159982 41.792526208483)
12/3/22,West,0 to 17,Latinx,40858,23801,0.583,20645,0.505,1698,0.042,POINT (-87.708185821836 41.876968553057)
12/3/22,North/Central,65 and Older,"Black, Non-Latinx",7120,8045,0.99,7507,0.99,3829,0.538,POINT (-87.660389127992 41.947213716152)
12/3/22,North/Central,0 to 17,Latinx,16387,10907,0.666,8260,0.504,1132,0.069,POINT (-87.660389127992 41.947213716152)
12/3/22,Southwest,65 and Older,"Other, Non-Latinx",277,919,0.99,799,0.99,202,0.729,POINT (-87.705979159982 41.792526208483)
12/3/22,Northwest,18 to 64,"Black, Non-Latinx",14298,9941,0.695,9076,0.635,1875,0.131,POINT (-87.7868284 41.9626701)
12/3/22,Far South,0 to 17,All Race/ Ethnicity Groups,53396,21745,0.407,18398,0.345,1282,0.024,POINT (-87.606506619729 41.692376500251)
12/3/22,Northwest,0 to 17,"Black, Non-Latinx",4701,1932,0.411,1659,0.353,173,0.037,POINT (-87.7868284 41.9626701)
12/3/22,North/Central,All Ages,"Asian, Non-Latinx",72500,70198,0.968,61049,0.842,18404,0.254,POINT (-87.660389127992 41.947213716152)
12/3/22,Southwest,0 to 17,"White, Non-Latinx",6820,4024,0.59,3598,0.528,257,0.038,POINT (-87.705979159982 41.792526208483)
12/3/22,Southwest,65 and Older,Latinx,18626,14986,0.805,14051,0.754,4404,0.236,POINT (-87.705979159982 41.792526208483)
12/3/22,Near South,0 to 17,"Other, Non-Latinx",223,899,0.99,669,0.99,56,0.251,POINT (-87.613866077747 41.77153043546)
12/3/22,West,65 and Older,"Black, Non-Latinx",25184,17575,0.698,16283,0.647,6130,0.243,POINT (-87.708185821836 41.876968553057)
12/3/22,West,All Ages,Latinx,156226,120880,0.774,109150,0.699,16241,0.104,POINT (-87.708185821836 41.876968553057)
12/3/22,Far South,0 to 17,"Black, Non-Latinx",32655,11468,0.351,9588,0.294,612,0.019,POINT (-87.606506619729 41.692376500251)
12/3/22,Northwest,65 and Older,"Asian, Non-Latinx",7763,5401,0.696,5102,0.657,2088,0.269,POINT (-87.7868284 41.9626701)
